date,agent_id,agent_name,shift,experience_months,calls_handled,aht_seconds,csat_score,abandon_rate,fcr_rate,calls_in_queue,day_of_week,is_monday,is_night_shift
2024-09-05,1,Sofia Morales,afternoon,29,43,251,4.37,0.0878,0.8243,16,3,0,0
2024-09-05,2,Carlos Pérez,afternoon,15,32,266,4.44,0.1203,0.7391,25,3,0,0
2024-09-05,3,Ana López,morning,8,42,216,3.53,0.0715,0.5946,19,3,0,0
2024-09-05,4,Miguel Torres,morning,21,53,170,4.48,0.064,0.797,10,3,0,0
2024-09-05,5,Lucía Ramírez,night,19,42,260,3.85,0.0662,0.8464,7,3,0,1
2024-09-05,6,Diego Hernández,afternoon,23,51,254,4.33,0.0882,0.9032,19,3,0,0
2024-09-05,7,María García,morning,11,60,243,3.52,0.1304,0.6624,22,3,0,0
2024-09-05,8,José Martínez,morning,11,35,252,3.87,0.0426,0.6917,10,3,0,0
2024-09-05,9,Isabella Flores,night,24,45,274,4.18,0.0544,0.8353,3,3,0,1
2024-09-05,10,Andrés Castro,afternoon,24,25,255,3.97,0.0897,0.7647,23,3,0,0
2024-09-05,11,Valentina Ruiz,night,3,26,337,3.26,0.0668,0.5774,11,3,0,1
2024-09-05,12,Eduardo Vega,morning,22,27,236,4.5,0.0857,0.7653,15,3,0,0
2024-09-05,13,Camila Ortiz,morning,2,63,258,3.64,0.0906,0.6345,16,3,0,0
2024-09-05,14,Roberto Díaz,afternoon,24,18,216,4.67,0.0562,0.9226,14,3,0,0
2024-09-05,15,Daniela Vargas,morning,30,31,215,4.31,0.0625,0.8441,8,3,0,0
2024-09-05,16,Fernando Reyes,night,2,40,333,3.33,0.0545,0.6071,5,3,0,1
2024-09-05,17,Gabriela Méndez,afternoon,21,48,254,4.6,0.1307,0.6928,31,3,0,0
2024-09-05,18,Pablo Jiménez,night,33,32,244,4.07,0.0932,0.95,11,3,0,1
2024-09-05,19,Laura Sánchez,morning,12,37,249,4.13,0.0395,0.6987,7,3,0,0
2024-09-05,20,Ricardo Chávez,night,22,26,279,4.0,0.0174,0.889,5,3,0,1
2024-09-06,1,Sofia Morales,afternoon,29,41,226,4.43,0.1481,0.8388,36,4,0,0
2024-09-06,2,Carlos Pérez,night,15,39,267,3.54,0.0451,0.6379,18,4,0,1
2024-09-06,3,Ana López,morning,8,56,258,4.58,0.1096,0.6376,25,4,0,0
2024-09-06,4,Miguel Torres,afternoon,21,52,178,3.98,0.0675,0.8196,21,4,0,0
2024-09-06,5,Lucía Ramírez,morning,19,51,275,4.36,0.1169,0.8517,28,4,0,0
2024-09-06,6,Diego Hernández,morning,23,49,240,3.78,0.1052,0.8867,26,4,0,0
2024-09-06,7,María García,morning,11,51,210,4.38,0.1248,0.7274,32,4,0,0
2024-09-06,8,José Martínez,morning,11,44,223,4.05,0.0896,0.7241,23,4,0,0
2024-09-06,9,Isabella Flores,morning,24,39,189,4.11,0.1219,0.7891,37,4,0,0
2024-09-06,10,Andrés Castro,morning,24,39,208,4.45,0.1187,0.9373,32,4,0,0
2024-09-06,11,Valentina Ruiz,morning,3,48,249,3.82,0.1663,0.5443,40,4,0,0
2024-09-06,12,Eduardo Vega,morning,22,44,221,4.34,0.1402,0.8874,34,4,0,0
2024-09-06,13,Camila Ortiz,afternoon,2,39,245,3.61,0.0955,0.4473,27,4,0,0
2024-09-06,14,Roberto Díaz,afternoon,24,38,248,4.47,0.1617,0.8408,43,4,0,0
2024-09-06,15,Daniela Vargas,afternoon,30,43,222,4.2,0.0839,0.7367,22,4,0,0
2024-09-06,16,Fernando Reyes,morning,2,45,308,4.15,0.1302,0.5749,33,4,0,0
2024-09-06,17,Gabriela Méndez,morning,21,35,163,3.74,0.1835,0.7995,42,4,0,0
2024-09-06,18,Pablo Jiménez,night,33,16,284,4.22,0.1273,0.95,29,4,0,1
2024-09-06,19,Laura Sánchez,morning,12,37,155,4.09,0.1269,0.7377,28,4,0,0
2024-09-06,20,Ricardo Chávez,night,22,29,256,4.73,0.159,0.8134,39,4,0,1
2024-09-09,1,Sofia Morales,morning,29,51,200,4.29,0.207,0.95,41,0,1,0
2024-09-09,2,Carlos Pérez,afternoon,15,47,186,4.0,0.1903,0.7181,40,0,1,0
2024-09-09,3,Ana López,night,8,21,208,3.78,0.1739,0.7288,42,0,1,1
2024-09-09,4,Miguel Torres,afternoon,21,31,250,4.57,0.233,0.8386,43,0,1,0
2024-09-09,5,Lucía Ramírez,afternoon,19,49,269,4.4,0.2,0.855,43,0,1,0
2024-09-09,6,Diego Hernández,afternoon,23,45,182,4.39,0.1743,0.9239,36,0,1,0
2024-09-09,7,María García,night,11,28,219,3.17,0.1519,0.6409,28,0,1,1
2024-09-09,8,José Martínez,morning,11,37,225,4.3,0.2322,0.6796,51,0,1,0
2024-09-09,9,Isabella Flores,afternoon,24,33,241,4.04,0.2153,0.797,46,0,1,0
2024-09-09,10,Andrés Castro,morning,24,40,274,4.22,0.1919,0.8914,39,0,1,0
2024-09-09,11,Valentina Ruiz,morning,3,39,277,3.86,0.2152,0.6707,48,0,1,0
2024-09-09,12,Eduardo Vega,morning,22,59,236,4.63,0.1792,0.7613,38,0,1,0
2024-09-09,13,Camila Ortiz,morning,2,40,309,3.75,0.1749,0.5717,41,0,1,0
2024-09-09,14,Roberto Díaz,morning,24,44,217,5.0,0.2007,0.8498,44,0,1,0
2024-09-09,15,Daniela Vargas,morning,30,15,207,3.91,0.1959,0.9032,45,0,1,0
2024-09-09,16,Fernando Reyes,morning,2,57,286,3.49,0.1703,0.5794,37,0,1,0
2024-09-09,17,Gabriela Méndez,afternoon,21,33,234,4.17,0.193,0.7844,43,0,1,0
2024-09-09,18,Pablo Jiménez,afternoon,33,36,130,4.4,0.1882,0.95,46,0,1,0
2024-09-09,19,Laura Sánchez,morning,12,50,169,4.15,0.2193,0.6585,44,0,1,0
2024-09-09,20,Ricardo Chávez,morning,22,50,264,4.53,0.1626,0.8588,36,0,1,0
2024-09-10,1,Sofia Morales,morning,29,49,144,4.6,0.0745,0.8984,16,1,0,0
2024-09-10,2,Carlos Pérez,afternoon,15,40,217,4.14,0.0628,0.7861,11,1,0,0
2024-09-10,3,Ana López,night,8,44,242,3.79,0.0428,0.6114,9,1,0,1
2024-09-10,4,Miguel Torres,afternoon,21,44,255,4.89,0.0824,0.7693,15,1,0,0
2024-09-10,5,Lucía Ramírez,afternoon,19,32,258,4.4,0.0631,0.7482,10,1,0,0
2024-09-10,6,Diego Hernández,night,23,13,276,3.85,0.0095,0.741,0,1,0,1
2024-09-10,7,María García,morning,11,41,280,3.47,0.1222,0.7039,18,1,0,0
2024-09-10,8,José Martínez,morning,11,49,175,3.67,0.1015,0.6599,20,1,0,0
2024-09-10,9,Isabella Flores,morning,24,43,228,4.24,0.089,0.8602,18,1,0,0
2024-09-10,10,Andrés Castro,night,24,33,284,3.88,0.0903,0.9072,20,1,0,1
2024-09-10,11,Valentina Ruiz,morning,3,57,252,3.99,0.0777,0.5554,17,1,0,0
2024-09-10,12,Eduardo Vega,morning,22,36,275,4.17,0.0643,0.8702,15,1,0,0
2024-09-10,13,Camila Ortiz,morning,2,31,290,4.08,0.0576,0.6251,11,1,0,0
2024-09-10,14,Roberto Díaz,night,24,30,235,3.82,0.0309,0.8778,6,1,0,1
2024-09-10,15,Daniela Vargas,afternoon,30,43,209,4.14,0.102,0.9196,21,1,0,0
2024-09-10,16,Fernando Reyes,morning,2,60,293,3.63,0.0774,0.5372,8,1,0,0
2024-09-10,17,Gabriela Méndez,afternoon,21,50,264,4.56,0.0459,0.8531,9,1,0,0
2024-09-10,18,Pablo Jiménez,afternoon,33,27,245,4.66,0.1066,0.95,23,1,0,0
2024-09-10,19,Laura Sánchez,afternoon,12,51,288,3.94,0.1345,0.7807,30,1,0,0
2024-09-10,20,Ricardo Chávez,afternoon,22,46,186,3.63,0.1042,0.869,19,1,0,0
2024-09-11,1,Sofia Morales,morning,29,47,191,4.72,0.0926,0.9153,17,2,0,0
2024-09-11,2,Carlos Pérez,morning,15,49,289,4.48,0.0654,0.7747,8,2,0,0
2024-09-11,3,Ana López,morning,8,37,262,3.85,0.1003,0.7274,18,2,0,0
2024-09-11,4,Miguel Torres,morning,21,47,172,4.73,0.0777,0.6708,18,2,0,0
2024-09-11,5,Lucía Ramírez,afternoon,19,38,194,4.24,0.0264,0.9255,7,2,0,0
2024-09-11,6,Diego Hernández,afternoon,23,41,221,4.53,0.0849,0.8143,16,2,0,0
2024-09-11,7,María García,afternoon,11,45,193,4.2,0.1124,0.6525,23,2,0,0
2024-09-11,8,José Martínez,morning,11,43,273,3.78,0.085,0.6845,15,2,0,0
2024-09-11,9,Isabella Flores,afternoon,24,44,247,4.45,0.0725,0.8638,14,2,0,0
2024-09-11,10,Andrés Castro,afternoon,24,45,247,4.7,0.1047,0.863,27,2,0,0
2024-09-11,11,Valentina Ruiz,night,3,29,286,3.44,0.079,0.5144,15,2,0,1
2024-09-11,12,Eduardo Vega,night,22,30,302,3.79,0.0833,0.7372,10,2,0,1
2024-09-11,13,Camila Ortiz,night,2,27,352,3.73,0.0292,0.6179,0,2,0,1
2024-09-11,14,Roberto Díaz,morning,24,45,204,4.62,0.0645,0.95,5,2,0,0
2024-09-11,15,Daniela Vargas,morning,30,34,137,5.0,0.0955,0.95,19,2,0,0
2024-09-11,16,Fernando Reyes,night,2,31,247,3.61,0.0956,0.4679,16,2,0,1
2024-09-11,17,Gabriela Méndez,afternoon,21,51,223,5.0,0.0904,0.8609,21,2,0,0
2024-09-11,18,Pablo Jiménez,morning,33,48,159,4.44,0.0467,0.95,19,2,0,0
2024-09-11,19,Laura Sánchez,afternoon,12,43,288,3.9,0.0825,0.6209,24,2,0,0
2024-09-11,20,Ricardo Chávez,morning,22,37,229,4.34,0.0856,0.7077,16,2,0,0
2024-09-12,1,Sofia Morales,morning,29,28,224,4.39,0.0656,0.8938,15,3,0,0
2024-09-12,2,Carlos Pérez,afternoon,15,50,300,4.06,0.1402,0.7011,31,3,0,0
2024-09-12,3,Ana López,afternoon,8,41,259,4.76,0.0532,0.5482,13,3,0,0
2024-09-12,4,Miguel Torres,night,21,18,254,3.93,0.0792,0.7174,10,3,0,1
2024-09-12,5,Lucía Ramírez,morning,19,45,269,4.41,0.0581,0.7924,11,3,0,0
2024-09-12,6,Diego Hernández,morning,23,47,167,4.22,0.1306,0.6923,25,3,0,0
2024-09-12,7,María García,morning,11,49,294,4.33,0.0497,0.643,3,3,0,0
2024-09-12,8,José Martínez,afternoon,11,68,261,3.84,0.0488,0.7325,8,3,0,0
2024-09-12,9,Isabella Flores,morning,24,41,233,4.33,0.0744,0.7676,9,3,0,0
2024-09-12,10,Andrés Castro,morning,24,45,263,4.0,0.0668,0.8223,15,3,0,0
2024-09-12,11,Valentina Ruiz,morning,3,55,277,3.79,0.1004,0.6131,27,3,0,0
2024-09-12,12,Eduardo Vega,night,22,24,299,3.39,0.0608,0.7632,14,3,0,1
2024-09-12,13,Camila Ortiz,morning,2,50,298,3.53,0.0942,0.5256,21,3,0,0
2024-09-12,14,Roberto Díaz,afternoon,24,33,245,4.41,0.0858,0.9065,18,3,0,0
2024-09-12,15,Daniela Vargas,night,30,33,270,4.52,0.0799,0.9467,5,3,0,1
2024-09-12,16,Fernando Reyes,night,2,49,266,3.43,0.0835,0.5753,21,3,0,1
2024-09-12,17,Gabriela Méndez,afternoon,21,34,255,4.49,0.0692,0.7558,14,3,0,0
2024-09-12,18,Pablo Jiménez,afternoon,33,37,230,4.76,0.0467,0.95,12,3,0,0
2024-09-12,19,Laura Sánchez,night,12,28,367,3.69,0.0249,0.8631,2,3,0,1
2024-09-12,20,Ricardo Chávez,night,22,23,252,3.97,0.0163,0.8771,3,3,0,1
2024-09-13,1,Sofia Morales,morning,29,56,178,4.21,0.1079,0.95,32,4,0,0
2024-09-13,2,Carlos Pérez,afternoon,15,39,278,4.46,0.0831,0.7481,21,4,0,0
2024-09-13,3,Ana López,morning,8,32,201,3.83,0.098,0.7075,21,4,0,0
2024-09-13,4,Miguel Torres,afternoon,21,60,241,4.28,0.1174,0.7945,33,4,0,0
2024-09-13,5,Lucía Ramírez,afternoon,19,38,235,3.97,0.1189,0.9244,26,4,0,0
2024-09-13,6,Diego Hernández,afternoon,23,39,276,4.22,0.1651,0.8349,41,4,0,0
2024-09-13,7,María García,night,11,34,318,4.17,0.0809,0.7238,18,4,0,1
2024-09-13,8,José Martínez,morning,11,33,283,4.1,0.1465,0.606,31,4,0,0
2024-09-13,9,Isabella Flores,morning,24,48,207,4.16,0.1122,0.8509,28,4,0,0
2024-09-13,10,Andrés Castro,afternoon,24,45,209,4.46,0.1508,0.8235,37,4,0,0
2024-09-13,11,Valentina Ruiz,morning,3,49,227,3.85,0.1658,0.574,35,4,0,0
2024-09-13,12,Eduardo Vega,night,22,40,212,3.88,0.1361,0.7975,32,4,0,1
2024-09-13,13,Camila Ortiz,afternoon,2,52,247,3.53,0.1174,0.5869,30,4,0,0
2024-09-13,14,Roberto Díaz,morning,24,47,227,4.22,0.0853,0.8236,27,4,0,0
2024-09-13,15,Daniela Vargas,afternoon,30,35,236,4.02,0.1377,0.7552,26,4,0,0
2024-09-13,16,Fernando Reyes,morning,2,52,308,4.19,0.1243,0.5088,34,4,0,0
2024-09-13,17,Gabriela Méndez,morning,21,40,195,4.11,0.1667,0.7895,40,4,0,0
2024-09-13,18,Pablo Jiménez,morning,33,53,240,4.67,0.1152,0.7481,27,4,0,0
2024-09-13,19,Laura Sánchez,afternoon,12,48,214,4.66,0.1206,0.8059,32,4,0,0
2024-09-13,20,Ricardo Chávez,morning,22,44,197,4.54,0.1084,0.8185,25,4,0,0
2024-09-16,1,Sofia Morales,morning,29,39,212,4.31,0.2057,0.8441,48,0,1,0
2024-09-16,2,Carlos Pérez,afternoon,15,32,217,3.91,0.1708,0.633,42,0,1,0
2024-09-16,3,Ana López,afternoon,8,50,231,4.02,0.1733,0.6268,38,0,1,0
2024-09-16,4,Miguel Torres,afternoon,21,34,233,3.9,0.2036,0.6762,48,0,1,0
2024-09-16,5,Lucía Ramírez,afternoon,19,31,276,4.49,0.2021,0.6878,45,0,1,0
2024-09-16,6,Diego Hernández,morning,23,56,223,4.75,0.1764,0.894,33,0,1,0
2024-09-16,7,María García,morning,11,54,245,4.27,0.1614,0.611,31,0,1,0
2024-09-16,8,José Martínez,morning,11,38,269,4.04,0.1798,0.7202,39,0,1,0
2024-09-16,9,Isabella Flores,morning,24,39,215,4.61,0.1527,0.9207,24,0,1,0
2024-09-16,10,Andrés Castro,morning,24,50,188,4.41,0.1911,0.9003,38,0,1,0
2024-09-16,11,Valentina Ruiz,afternoon,3,39,217,3.89,0.2101,0.5837,49,0,1,0
2024-09-16,12,Eduardo Vega,afternoon,22,30,148,3.86,0.1933,0.774,36,0,1,0
2024-09-16,13,Camila Ortiz,afternoon,2,38,300,3.4,0.2272,0.5456,51,0,1,0
2024-09-16,14,Roberto Díaz,night,24,20,286,4.38,0.1755,0.8681,33,0,1,1
2024-09-16,15,Daniela Vargas,afternoon,30,44,168,4.46,0.1854,0.8282,43,0,1,0
2024-09-16,16,Fernando Reyes,night,2,38,413,3.59,0.1812,0.5898,34,0,1,1
2024-09-16,17,Gabriela Méndez,morning,21,43,237,4.68,0.21,0.6845,48,0,1,0
2024-09-16,18,Pablo Jiménez,morning,33,44,175,4.78,0.1834,0.95,31,0,1,0
2024-09-16,19,Laura Sánchez,afternoon,12,32,315,4.88,0.1746,0.7217,36,0,1,0
2024-09-16,20,Ricardo Chávez,afternoon,22,49,192,4.18,0.1387,0.7915,28,0,1,0
2024-09-17,1,Sofia Morales,afternoon,29,48,181,4.22,0.0824,0.9022,18,1,0,0
2024-09-17,2,Carlos Pérez,morning,15,40,222,4.18,0.1211,0.7917,30,1,0,0
2024-09-17,3,Ana López,night,8,20,289,3.27,0.0511,0.6288,13,1,0,1
2024-09-17,4,Miguel Torres,afternoon,21,41,204,4.78,0.0797,0.8091,15,1,0,0
2024-09-17,5,Lucía Ramírez,morning,19,41,198,4.24,0.1429,0.7022,30,1,0,0
2024-09-17,6,Diego Hernández,morning,23,41,253,4.4,0.0958,0.95,16,1,0,0
2024-09-17,7,María García,afternoon,11,51,233,4.46,0.0254,0.6868,10,1,0,0
2024-09-17,8,José Martínez,afternoon,11,50,211,4.2,0.0959,0.7519,21,1,0,0
2024-09-17,9,Isabella Flores,morning,24,48,269,4.78,0.0956,0.8976,21,1,0,0
2024-09-17,10,Andrés Castro,morning,24,38,251,4.16,0.1036,0.7968,25,1,0,0
2024-09-17,11,Valentina Ruiz,afternoon,3,50,376,3.69,0.0629,0.5794,12,1,0,0
2024-09-17,12,Eduardo Vega,morning,22,54,271,4.2,0.0819,0.8203,18,1,0,0
2024-09-17,13,Camila Ortiz,afternoon,2,45,289,3.74,0.0853,0.5369,16,1,0,0
2024-09-17,14,Roberto Díaz,afternoon,24,39,236,4.08,0.0455,0.7779,14,1,0,0
2024-09-17,15,Daniela Vargas,afternoon,30,38,207,4.65,0.0708,0.9425,16,1,0,0
2024-09-17,16,Fernando Reyes,morning,2,30,275,3.83,0.1182,0.6528,25,1,0,0
2024-09-17,17,Gabriela Méndez,night,21,14,306,4.15,0.0606,0.8152,15,1,0,1
2024-09-17,18,Pablo Jiménez,morning,33,48,180,4.99,0.0613,0.922,12,1,0,0
2024-09-17,19,Laura Sánchez,afternoon,12,44,268,4.12,0.0761,0.7581,19,1,0,0
2024-09-17,20,Ricardo Chávez,afternoon,22,39,263,3.85,0.0593,0.7262,12,1,0,0
2024-09-18,1,Sofia Morales,afternoon,29,46,254,4.82,0.0769,0.8445,16,2,0,0
2024-09-18,2,Carlos Pérez,morning,15,50,300,3.37,0.0609,0.7215,14,2,0,0
2024-09-18,3,Ana López,afternoon,8,44,316,3.74,0.1061,0.7455,19,2,0,0
2024-09-18,4,Miguel Torres,morning,21,46,181,4.56,0.063,0.8482,14,2,0,0
2024-09-18,5,Lucía Ramírez,night,19,18,275,3.64,0.0752,0.6026,12,2,0,1
2024-09-18,6,Diego Hernández,morning,23,43,242,4.35,0.1299,0.8243,24,2,0,0
2024-09-18,7,María García,morning,11,43,309,4.03,0.0648,0.717,15,2,0,0
2024-09-18,8,José Martínez,night,11,33,217,3.29,0.0539,0.728,10,2,0,1
2024-09-18,9,Isabella Flores,afternoon,24,50,257,4.5,0.0847,0.8412,13,2,0,0
2024-09-18,10,Andrés Castro,night,24,28,267,3.69,0.0881,0.8805,13,2,0,1
2024-09-18,11,Valentina Ruiz,morning,3,43,242,3.89,0.1127,0.6406,33,2,0,0
2024-09-18,12,Eduardo Vega,morning,22,42,273,4.52,0.0879,0.8561,24,2,0,0
2024-09-18,13,Camila Ortiz,night,2,35,329,3.09,0.0724,0.5999,18,2,0,1
2024-09-18,14,Roberto Díaz,morning,24,51,154,3.7,0.1002,0.7935,21,2,0,0
2024-09-18,15,Daniela Vargas,morning,30,37,215,4.73,0.127,0.9044,28,2,0,0
2024-09-18,16,Fernando Reyes,afternoon,2,39,221,3.9,0.0777,0.5201,10,2,0,0
2024-09-18,17,Gabriela Méndez,night,21,37,256,3.76,0.0574,0.9239,8,2,0,1
2024-09-18,18,Pablo Jiménez,morning,33,53,227,4.47,0.0874,0.9353,20,2,0,0
2024-09-18,19,Laura Sánchez,afternoon,12,46,306,3.73,0.0718,0.8218,14,2,0,0
2024-09-18,20,Ricardo Chávez,afternoon,22,43,222,4.39,0.1171,0.8604,26,2,0,0
2024-09-19,1,Sofia Morales,morning,29,49,150,4.66,0.0593,0.8983,14,3,0,0
2024-09-19,2,Carlos Pérez,afternoon,15,34,207,4.24,0.0954,0.7306,20,3,0,0
2024-09-19,3,Ana López,morning,8,52,208,3.93,0.0618,0.6414,11,3,0,0
2024-09-19,4,Miguel Torres,afternoon,21,37,293,4.01,0.0636,0.7641,11,3,0,0
2024-09-19,5,Lucía Ramírez,night,19,30,292,4.34,0.0534,0.8362,6,3,0,1
2024-09-19,6,Diego Hernández,afternoon,23,43,210,4.12,0.094,0.8002,20,3,0,0
2024-09-19,7,María García,afternoon,11,48,317,4.36,0.0865,0.736,20,3,0,0
2024-09-19,8,José Martínez,morning,11,45,247,4.02,0.0731,0.53,9,3,0,0
2024-09-19,9,Isabella Flores,night,24,29,266,4.07,0.0259,0.717,4,3,0,1
2024-09-19,10,Andrés Castro,afternoon,24,19,208,4.56,0.0588,0.6951,17,3,0,0
2024-09-19,11,Valentina Ruiz,afternoon,3,35,348,3.89,0.0578,0.5687,7,3,0,0
2024-09-19,12,Eduardo Vega,morning,22,54,253,4.41,0.1227,0.7991,24,3,0,0
2024-09-19,13,Camila Ortiz,morning,2,38,343,3.54,0.0759,0.5626,16,3,0,0
2024-09-19,14,Roberto Díaz,afternoon,24,48,234,4.07,0.0778,0.7677,15,3,0,0
2024-09-19,15,Daniela Vargas,night,30,27,267,4.12,0.0752,0.8178,9,3,0,1
2024-09-19,16,Fernando Reyes,afternoon,2,64,247,3.53,0.0488,0.5608,13,3,0,0
2024-09-19,17,Gabriela Méndez,afternoon,21,43,242,4.34,0.0546,0.7935,21,3,0,0
2024-09-19,18,Pablo Jiménez,morning,33,53,192,4.58,0.0745,0.8377,15,3,0,0
2024-09-19,19,Laura Sánchez,morning,12,46,289,3.56,0.107,0.5528,16,3,0,0
2024-09-19,20,Ricardo Chávez,morning,22,31,233,4.34,0.0891,0.7972,16,3,0,0
2024-09-20,1,Sofia Morales,morning,29,45,192,5.0,0.1118,0.8794,26,4,0,0
2024-09-20,2,Carlos Pérez,night,15,20,299,3.92,0.1316,0.7025,26,4,0,1
2024-09-20,3,Ana López,morning,8,55,289,4.13,0.0806,0.7064,34,4,0,0
2024-09-20,4,Miguel Torres,night,21,30,324,3.62,0.0924,0.7329,25,4,0,1
2024-09-20,5,Lucía Ramírez,morning,19,41,311,3.73,0.1622,0.6891,36,4,0,0
2024-09-20,6,Diego Hernández,morning,23,59,259,4.3,0.1253,0.7804,32,4,0,0
2024-09-20,7,María García,morning,11,45,190,3.75,0.1276,0.6841,37,4,0,0
2024-09-20,8,José Martínez,afternoon,11,38,269,4.19,0.1317,0.6643,31,4,0,0
2024-09-20,9,Isabella Flores,morning,24,39,189,4.52,0.0911,0.8517,30,4,0,0
2024-09-20,10,Andrés Castro,morning,24,43,202,4.62,0.1441,0.9025,32,4,0,0
2024-09-20,11,Valentina Ruiz,afternoon,3,40,254,3.99,0.1119,0.6784,30,4,0,0
2024-09-20,12,Eduardo Vega,night,22,43,244,3.99,0.0887,0.8366,17,4,0,1
2024-09-20,13,Camila Ortiz,morning,2,51,286,4.01,0.0987,0.6156,18,4,0,0
2024-09-20,14,Roberto Díaz,afternoon,24,36,197,4.15,0.1413,0.74,34,4,0,0
2024-09-20,15,Daniela Vargas,morning,30,36,268,4.42,0.1252,0.824,33,4,0,0
2024-09-20,16,Fernando Reyes,night,2,42,231,3.3,0.1148,0.4654,30,4,0,1
2024-09-20,17,Gabriela Méndez,afternoon,21,35,259,3.85,0.0935,0.8876,19,4,0,0
2024-09-20,18,Pablo Jiménez,morning,33,39,230,4.61,0.1378,0.95,39,4,0,0
2024-09-20,19,Laura Sánchez,night,12,55,251,3.65,0.0705,0.8043,18,4,0,1
2024-09-20,20,Ricardo Chávez,morning,22,57,267,4.53,0.1148,0.9183,26,4,0,0
2024-09-23,1,Sofia Morales,morning,29,40,253,4.13,0.1578,0.8113,39,0,1,0
2024-09-23,2,Carlos Pérez,night,15,19,280,3.62,0.1627,0.7405,36,0,1,1
2024-09-23,3,Ana López,morning,8,48,292,3.87,0.1507,0.5892,31,0,1,0
2024-09-23,4,Miguel Torres,afternoon,21,39,169,4.03,0.2166,0.6854,42,0,1,0
2024-09-23,5,Lucía Ramírez,morning,19,33,262,4.78,0.2046,0.6966,43,0,1,0
2024-09-23,6,Diego Hernández,morning,23,47,267,4.1,0.2182,0.783,44,0,1,0
2024-09-23,7,María García,afternoon,11,31,239,4.03,0.2401,0.5578,46,0,1,0
2024-09-23,8,José Martínez,afternoon,11,34,219,3.96,0.2083,0.7549,50,0,1,0
2024-09-23,9,Isabella Flores,morning,24,54,249,4.48,0.1452,0.8173,35,0,1,0
2024-09-23,10,Andrés Castro,night,24,17,291,4.2,0.1555,0.7382,32,0,1,1
2024-09-23,11,Valentina Ruiz,night,3,17,327,3.17,0.1776,0.5212,32,0,1,1
2024-09-23,12,Eduardo Vega,morning,22,35,235,4.93,0.1395,0.8279,35,0,1,0
2024-09-23,13,Camila Ortiz,night,2,29,283,3.14,0.1988,0.6194,41,0,1,1
2024-09-23,14,Roberto Díaz,afternoon,24,37,241,4.67,0.208,0.8975,46,0,1,0
2024-09-23,15,Daniela Vargas,morning,30,38,199,4.67,0.1845,0.9394,37,0,1,0
2024-09-23,16,Fernando Reyes,afternoon,2,43,320,4.35,0.1943,0.5785,36,0,1,0
2024-09-23,17,Gabriela Méndez,afternoon,21,50,243,4.56,0.1848,0.8678,38,0,1,0
2024-09-23,18,Pablo Jiménez,night,33,25,234,4.38,0.1779,0.8853,39,0,1,1
2024-09-23,19,Laura Sánchez,afternoon,12,30,209,4.16,0.2196,0.7075,49,0,1,0
2024-09-23,20,Ricardo Chávez,morning,22,50,239,4.26,0.1908,0.8885,43,0,1,0
2024-09-24,1,Sofia Morales,morning,29,40,245,4.37,0.1103,0.8342,25,1,0,0
2024-09-24,2,Carlos Pérez,morning,15,54,295,4.42,0.0566,0.5757,9,1,0,0
2024-09-24,3,Ana López,afternoon,8,42,229,3.44,0.0681,0.7012,16,1,0,0
2024-09-24,4,Miguel Torres,morning,21,46,227,3.85,0.1513,0.739,33,1,0,0
2024-09-24,5,Lucía Ramírez,morning,19,40,160,4.16,0.0622,0.6589,14,1,0,0
2024-09-24,6,Diego Hernández,afternoon,23,36,248,4.3,0.0575,0.95,15,1,0,0
2024-09-24,7,María García,morning,11,36,227,4.68,0.0968,0.7774,17,1,0,0
2024-09-24,8,José Martínez,afternoon,11,36,252,3.96,0.0549,0.693,11,1,0,0
2024-09-24,9,Isabella Flores,afternoon,24,30,178,4.72,0.0923,0.7509,17,1,0,0
2024-09-24,10,Andrés Castro,night,24,31,246,3.6,0.0871,0.805,17,1,0,1
2024-09-24,11,Valentina Ruiz,night,3,29,329,3.0,0.0519,0.5274,7,1,0,1
2024-09-24,12,Eduardo Vega,afternoon,22,39,201,3.86,0.1358,0.7583,29,1,0,0
2024-09-24,13,Camila Ortiz,afternoon,2,43,304,3.66,0.0889,0.6093,18,1,0,0
2024-09-24,14,Roberto Díaz,morning,24,31,216,4.31,0.0518,0.95,6,1,0,0
2024-09-24,15,Daniela Vargas,afternoon,30,39,211,4.55,0.0409,0.95,9,1,0,0
2024-09-24,16,Fernando Reyes,afternoon,2,41,228,4.01,0.0851,0.6308,23,1,0,0
2024-09-24,17,Gabriela Méndez,afternoon,21,54,231,4.26,0.1028,0.7939,29,1,0,0
2024-09-24,18,Pablo Jiménez,morning,33,31,188,4.84,0.0806,0.8894,16,1,0,0
2024-09-24,19,Laura Sánchez,morning,12,49,310,4.03,0.0923,0.6346,18,1,0,0
2024-09-24,20,Ricardo Chávez,morning,22,41,254,4.42,0.0713,0.8267,16,1,0,0
2024-09-25,1,Sofia Morales,morning,29,43,204,4.88,0.0956,0.8347,24,2,0,0
2024-09-25,2,Carlos Pérez,morning,15,34,281,4.1,0.078,0.7572,14,2,0,0
2024-09-25,3,Ana López,morning,8,45,280,3.8,0.0878,0.6265,20,2,0,0
2024-09-25,4,Miguel Torres,night,21,35,241,4.04,0.0578,0.8034,13,2,0,1
2024-09-25,5,Lucía Ramírez,afternoon,19,40,221,4.26,0.0837,0.8591,20,2,0,0
2024-09-25,6,Diego Hernández,afternoon,23,39,181,4.44,0.0885,0.783,27,2,0,0
